customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,segment
C003205,702,2,8898.0,1,4,3,At risk
C006322,668,1,8898.0,1,3,3,At risk
C007907,613,1,8898.0,1,3,3,At risk
C010431,530,2,8898.0,2,4,3,At risk
C015237,337,2,8898.0,3,4,3,Loyal
C015326,405,1,8898.0,2,3,3,At risk
C016719,345,2,8898.0,3,4,3,Loyal
C019420,303,1,8898.0,3,3,3,Loyal
C022093,206,2,8898.0,4,4,3,Champions
C026475,177,1,8898.0,4,3,3,Loyal
C026520,96,2,8898.0,4,4,3,Champions
C027333,103,2,8898.0,4,4,3,Champions
C035621,6,1,8898.0,5,3,3,Loyal
C009109,585,1,8899.0,1,3,3,At risk
C012422,492,1,8899.0,2,3,3,At risk
C016025,391,1,8899.0,2,3,3,At risk
C019139,308,1,8899.0,3,3,3,Loyal
C023509,207,2,8899.0,4,4,3,Champions
C027104,164,1,8899.0,4,3,3,Loyal
C033432,18,2,8899.0,5,4,3,Champions
C035033,15,1,8899.0,5,3,3,Loyal
C006996,588,2,8903.0,1,4,3,At risk
C014833,289,3,8907.0,3,4,3,Loyal
C022616,208,2,8909.0,4,4,3,Champions
C027727,110,3,8912.0,4,4,3,Champions
C029969,98,2,8912.0,4,4,3,Champions
C000548,821,3,8915.0,1,4,3,At risk
C014442,390,3,8917.0,2,4,3,At risk
C000738,846,2,8919.0,1,4,3,At risk
C014662,119,5,8919.0,4,5,3,Champions
C013653,133,3,8921.0,4,4,3,Champions
C024111,169,2,8921.0,4,4,3,Champions
C025223,200,1,8921.0,4,3,3,Loyal
C014511,433,1,8922.0,2,3,3,At risk
C033411,44,1,8922.0,5,3,3,Loyal
C010649,458,2,8923.0,2,4,3,At risk
C019099,319,1,8923.0,3,3,3,Loyal
C022774,235,1,8923.0,3,3,3,Loyal
C027151,164,1,8923.0,4,3,3,Loyal
C002813,742,2,8927.0,1,4,3,At risk
C024321,200,2,8929.0,4,4,3,Champions
C017042,321,3,8931.0,3,4,3,Loyal
C002610,701,2,8932.0,1,4,3,At risk
C018150,230,2,8936.0,3,4,3,Loyal
C030477,47,4,8941.0,5,5,3,Champions
C020278,131,7,8942.0,4,5,3,Champions
C013991,406,2,8943.0,2,4,3,At risk
C001343,855,1,8944.0,1,3,3,At risk
C017372,291,3,8944.0,3,4,3,Loyal
C010904,510,2,8945.0,2,4,3,At risk
C013073,374,3,8945.0,2,4,3,At risk
C029014,52,2,8945.0,5,4,3,Champions
C010853,478,2,8946.0,2,4,3,At risk
C010965,455,3,8946.0,2,4,3,At risk
C014385,386,2,8946.0,2,4,3,At risk
C018746,193,2,8946.0,4,4,3,Champions
C019140,314,1,8946.0,3,3,3,Loyal
C019253,74,3,8946.0,5,4,3,Champions
C029079,82,2,8946.0,5,4,3,Champions
C031983,38,2,8946.0,5,4,3,Champions
C032857,48,2,8946.0,5,4,3,Champions
C000678,869,2,8947.0,1,4,3,At risk
C001414,780,2,8947.0,1,4,3,At risk
C007682,580,3,8947.0,1,4,3,At risk
C012617,479,2,8947.0,2,4,3,At risk
C020776,279,1,8947.0,3,3,3,Loyal
C030152,95,2,8948.0,4,4,3,Champions
C001291,678,2,8951.0,1,4,3,At risk
C029487,106,2,8953.0,4,4,3,Champions
C004947,684,2,8954.0,1,4,3,At risk
C001482,810,4,8956.0,1,5,3,At risk
C029417,107,3,8956.0,4,4,3,Champions
C017284,13,3,8957.0,5,4,3,Champions
C018415,287,2,8957.0,3,4,3,Loyal
C026255,106,3,8964.0,4,4,3,Champions
C001884,813,4,8966.0,1,5,3,At risk
C003427,592,2,8966.0,1,4,3,At risk
C022160,108,3,8971.0,4,4,3,Champions
C024145,200,2,8971.0,4,4,3,Champions
C015337,381,3,8975.0,2,4,3,At risk
C004311,597,2,8978.0,1,4,3,At risk
C017443,272,4,8979.0,3,5,3,Loyal
C023542,214,2,8985.0,3,4,3,Loyal
C025054,201,1,8989.0,4,3,3,Loyal
C028125,89,2,8993.0,4,4,3,Champions
C034097,33,1,8994.0,5,3,3,Loyal
C000975,778,2,8995.0,1,4,3,At risk
C004405,732,1,8996.0,1,3,3,At risk
C006094,605,3,8996.0,1,4,3,At risk
C017474,297,2,8996.0,3,4,3,Loyal
C017712,297,2,8996.0,3,4,3,Loyal
C019521,180,3,8996.0,4,4,3,Champions
C030993,90,1,8996.0,4,3,3,Loyal
C033360,44,1,8996.0,5,3,3,Loyal
C033737,15,2,8996.0,5,4,3,Champions
C008303,586,2,8997.0,1,4,3,At risk
C010980,505,2,8997.0,2,4,3,At risk
C012614,461,2,8997.0,2,4,3,At risk
C016945,237,2,8997.0,3,4,3,Loyal
C018532,155,3,8997.0,4,4,3,Champions
C021438,97,3,8997.0,4,4,3,Champions
C027721,129,2,8997.0,4,4,3,Champions
C029972,6,3,8997.0,5,4,3,Champions
C034423,6,3,8997.0,5,4,3,Champions
C002784,785,2,8998.0,1,4,3,At risk
C002823,790,2,8998.0,1,4,3,At risk
C004137,736,2,8998.0,1,4,3,At risk
C004448,687,2,8998.0,1,4,3,At risk
C005277,700,1,8998.0,1,3,3,At risk
C006072,637,2,8998.0,1,4,3,At risk
C007450,628,1,8998.0,1,3,3,At risk
C008864,494,2,8998.0,2,4,3,At risk
C010900,514,2,8998.0,2,4,3,At risk
C012296,434,2,8998.0,2,4,3,At risk
C012862,479,1,8998.0,2,3,3,At risk
C013801,453,1,8998.0,2,3,3,At risk
C016238,374,2,8998.0,2,4,3,At risk
C016815,372,1,8998.0,2,3,3,At risk
C018705,314,1,8998.0,3,3,3,Loyal
C018774,325,1,8998.0,3,3,3,Loyal
C022896,229,1,8998.0,3,3,3,Loyal
C023522,228,1,8998.0,3,3,3,Loyal
C025199,19,2,8998.0,5,4,3,Champions
C027656,153,1,8998.0,4,3,3,Loyal
C030930,90,1,8998.0,4,3,3,Loyal
C031374,73,1,8998.0,5,3,3,Loyal
C032147,69,1,8998.0,5,3,3,Loyal
C032521,50,2,8998.0,5,4,3,Champions
C033754,3,2,8998.0,5,4,3,Champions
C003945,740,1,8999.0,1,3,3,At risk
C006175,673,1,8999.0,1,3,3,At risk
C007488,622,1,8999.0,1,3,3,At risk
C009518,577,1,8999.0,2,3,3,At risk
C014976,422,1,8999.0,2,3,3,At risk
C015360,412,1,8999.0,2,3,3,At risk
C023668,8,1,8999.0,5,3,3,Loyal
C025059,201,1,8999.0,4,3,3,Loyal
C025240,196,1,8999.0,4,3,3,Loyal
C025730,191,1,8999.0,4,3,3,Loyal
C026468,132,2,8999.0,4,4,3,Champions
C026998,167,1,8999.0,4,3,3,Loyal
C028067,145,1,8999.0,4,3,3,Loyal
C028085,2,2,9002.0,5,4,3,Champions
C024444,191,2,9003.0,4,4,3,Champions
C014173,443,1,9007.0,2,3,3,At risk
C023993,218,1,9007.0,3,3,3,Loyal
C028989,109,2,9007.0,4,4,3,Champions
C000786,878,1,9008.0,1,3,3,At risk
C012601,488,1,9008.0,2,3,3,At risk
C028712,133,1,9008.0,4,3,3,Loyal
C034263,30,1,9008.0,5,3,3,Loyal
C031317,25,2,9029.0,5,4,3,Champions
C029248,31,3,9030.0,5,4,3,Champions
C028157,129,2,9034.0,4,4,3,Champions
C006257,598,2,9039.0,1,4,3,At risk
C030851,59,2,9039.0,5,4,3,Champions
C002504,743,2,9041.0,1,4,3,At risk
C023606,161,3,9043.0,4,4,3,Champions
C002404,783,2,9046.0,1,4,3,At risk
C006402,617,1,9046.0,1,3,3,At risk
C006490,637,2,9046.0,1,4,3,At risk
C007473,597,2,9046.0,1,4,3,At risk
C014529,411,2,9047.0,2,4,3,At risk
C014531,433,1,9047.0,2,3,3,At risk
C015638,403,1,9047.0,2,3,3,At risk
C026112,86,4,9047.0,4,5,3,Champions
C029469,39,3,9047.0,5,4,3,Champions
C032157,46,2,9047.0,5,4,3,Champions
C034628,20,1,9047.0,5,3,3,Loyal
C009646,565,1,9048.0,2,3,3,At risk
C032619,3,1,9048.0,5,3,3,Loyal
C010668,545,1,9049.0,2,3,3,At risk
C008637,281,2,9052.0,3,4,3,Loyal
C007618,578,2,9055.0,1,4,3,At risk
C025092,201,1,9057.0,4,3,3,Loyal
C004762,596,3,9067.0,1,4,3,At risk
C021796,231,2,9067.0,3,4,3,Loyal
C025497,33,2,9068.0,5,4,3,Champions
C009482,564,2,9069.0,2,4,3,At risk
C015048,387,2,9072.0,2,4,3,At risk
C015766,358,2,9073.0,3,4,3,Loyal
C019628,251,2,9078.0,3,4,3,Loyal
C000354,846,2,9082.0,1,4,3,At risk
C003172,747,2,9082.0,1,4,3,At risk
C031911,43,3,9086.0,5,4,3,Champions
C020717,281,1,9091.0,3,3,3,Loyal
C032194,48,1,9091.0,5,3,3,Loyal
C007842,615,1,9092.0,1,3,3,At risk
C000853,855,1,9093.0,1,3,3,At risk
C003771,754,1,9093.0,1,3,3,At risk
C019198,315,1,9093.0,3,3,3,Loyal
C033054,19,4,9094.0,5,5,3,Champions
C004356,696,2,9095.0,1,4,3,At risk
C007950,556,3,9095.0,2,4,3,At risk
C008550,510,3,9095.0,2,4,3,At risk
C010297,552,2,9095.0,2,4,3,At risk
C025023,200,2,9095.0,4,4,3,Champions
C002622,801,1,9096.0,1,3,3,At risk
C029678,104,2,9096.0,4,4,3,Champions
C033155,42,1,9096.0,5,3,3,Loyal
C003056,782,1,9097.0,1,3,3,At risk
C003498,742,2,9097.0,1,4,3,At risk
C004041,654,2,9097.0,1,4,3,At risk
C004095,740,2,9097.0,1,4,3,At risk
C004817,555,3,9097.0,2,4,3,At risk
C006666,655,1,9097.0,1,3,3,At risk
C014938,423,1,9097.0,2,3,3,At risk
C015026,402,2,9097.0,2,4,3,At risk
C015865,385,1,9097.0,2,3,3,At risk
C022255,209,2,9097.0,4,4,3,Champions
C026865,5,2,9097.0,5,4,3,Champions
C027375,159,1,9097.0,4,3,3,Loyal
C028305,106,2,9097.0,4,4,3,Champions
C002084,815,2,9098.0,1,4,3,At risk
C004258,608,2,9098.0,1,4,3,At risk
C004458,723,1,9098.0,1,3,3,At risk
C005390,697,1,9098.0,1,3,3,At risk
C005671,683,1,9098.0,1,3,3,At risk
C005913,682,1,9098.0,1,3,3,At risk
C007604,562,3,9098.0,2,4,3,At risk
C008942,557,2,9098.0,2,4,3,At risk
C012350,351,2,9098.0,3,4,3,Loyal
C015815,398,2,9098.0,2,4,3,At risk
C017088,328,1,9098.0,3,3,3,Loyal
C018646,256,2,9098.0,3,4,3,Loyal
C021151,270,1,9098.0,3,3,3,Loyal
C022403,243,1,9098.0,3,3,3,Loyal
C024955,203,1,9098.0,4,3,3,Loyal
C026639,159,2,9098.0,4,4,3,Champions
C026805,171,1,9098.0,4,3,3,Loyal
C029564,115,1,9098.0,4,3,3,Loyal
C030287,51,2,9098.0,5,4,3,Champions
C030306,85,2,9098.0,5,4,3,Champions
C032789,14,2,9098.0,5,4,3,Champions
C033153,26,1,9098.0,5,3,3,Loyal
C035583,5,2,9098.0,5,4,3,Champions
C009786,566,1,9099.0,2,3,3,At risk
C015675,403,1,9099.0,2,3,3,At risk
C020596,277,1,9099.0,3,3,3,Loyal
C021022,273,1,9099.0,3,3,3,Loyal
C028743,133,1,9099.0,4,3,3,Loyal
C008329,587,2,9102.0,1,4,3,At risk
C020847,71,4,9112.0,5,5,3,Champions
C012016,497,2,9118.0,2,4,3,At risk
C021923,0,2,9118.0,5,4,3,Champions
C020988,138,3,9119.0,4,4,3,Champions
C009641,570,2,9121.0,2,4,3,At risk
C026377,160,3,9126.0,4,4,3,Champions
C026691,130,2,9133.0,4,4,3,Champions
C031631,78,1,9134.0,5,3,3,Loyal
C009571,576,1,9135.0,2,3,3,At risk
C016836,371,1,9135.0,2,3,3,At risk
C025622,121,1,9135.0,4,3,3,Loyal
C000180,905,1,9136.0,1,3,3,At risk
C023964,174,3,9136.0,4,4,3,Champions
C007759,596,2,9140.0,1,4,3,At risk
C005613,561,5,9144.0,2,5,3,At risk
C015844,370,2,9145.0,2,4,3,At risk
C024870,52,2,9145.0,5,4,3,Champions
C011690,479,2,9146.0,2,4,3,At risk
C014161,259,3,9146.0,3,4,3,Loyal
C017642,313,3,9146.0,3,4,3,Loyal
C020744,279,2,9146.0,3,4,3,Loyal
C024020,6,4,9146.0,5,5,3,Champions
C026952,73,3,9146.0,5,4,3,Champions
C029228,66,2,9146.0,5,4,3,Champions
C007566,520,2,9147.0,2,4,3,At risk
C011829,510,1,9147.0,2,3,3,At risk
C011894,406,2,9147.0,2,4,3,At risk
C021981,247,1,9147.0,3,3,3,Loyal
C027300,104,3,9147.0,4,4,3,Champions
C029957,95,2,9147.0,4,4,3,Champions
C030511,13,2,9147.0,5,4,3,Champions
C033486,44,1,9147.0,5,3,3,Loyal
C034807,20,1,9147.0,5,3,3,Loyal
C028831,80,2,9156.0,5,4,3,Champions
C007475,614,2,9161.0,1,4,3,At risk
C018819,323,2,9163.0,3,4,3,Loyal
C023193,214,2,9171.0,3,4,3,Loyal
C007972,572,3,9172.0,2,4,3,At risk
C001943,723,2,9173.0,1,4,3,At risk
C026097,114,3,9173.0,4,4,3,Champions
C012872,479,1,9175.0,2,3,3,At risk
C023911,162,2,9175.0,4,4,3,Champions
C001704,785,1,9176.0,1,3,3,At risk
C008670,587,1,9177.0,1,3,3,At risk
C013665,458,1,9177.0,2,3,3,At risk
C013697,420,3,9177.0,2,4,3,At risk
C005663,682,1,9178.0,1,3,3,At risk
C009368,574,1,9178.0,2,3,3,At risk
C029332,110,2,9192.0,4,4,3,Champions
C006135,671,2,9196.0,1,4,3,At risk
C019195,292,3,9196.0,3,4,3,Loyal
C021431,212,2,9196.0,3,4,3,Loyal
C021747,245,2,9196.0,3,4,3,Loyal
C035781,3,1,9196.0,5,3,3,Loyal
C007131,631,2,9197.0,1,4,3,At risk
C010427,553,1,9197.0,2,3,3,At risk
C013737,453,1,9197.0,2,3,3,At risk
C015365,395,2,9197.0,2,4,3,At risk
C015425,387,2,9197.0,2,4,3,At risk
C017959,153,1,9197.0,4,3,3,Loyal
C028650,102,1,9197.0,4,3,3,Loyal
C029177,35,2,9197.0,5,4,3,Champions
C031725,67,2,9197.0,5,4,3,Champions
C033789,39,1,9197.0,5,3,3,Loyal
C033926,29,1,9197.0,5,3,3,Loyal
C034375,19,2,9197.0,5,4,3,Champions
C000498,842,3,9198.0,1,4,3,At risk
C002543,669,2,9198.0,1,4,3,At risk
C011994,464,3,9198.0,2,4,3,At risk
C012268,497,1,9198.0,2,3,3,At risk
C014079,442,2,9198.0,2,4,3,At risk
C018752,308,1,9198.0,3,3,3,Loyal
C022600,228,3,9198.0,3,4,3,Loyal
C025911,184,2,9198.0,4,4,3,Champions
C026673,174,1,9198.0,4,3,3,Loyal
C030536,95,2,9198.0,4,4,3,Champions
C001214,817,2,9199.0,1,4,3,At risk
C002537,805,1,9199.0,1,3,3,At risk
C002583,798,1,9199.0,1,3,3,At risk
C002739,797,1,9199.0,1,3,3,At risk
C004005,743,1,9199.0,1,3,3,At risk
C004012,746,1,9199.0,1,3,3,At risk
C004604,638,1,9199.0,1,3,3,At risk
C005516,692,1,9199.0,1,3,3,At risk
C005862,663,1,9199.0,1,3,3,At risk
C006450,663,1,9199.0,1,3,3,At risk
C006762,651,1,9199.0,1,3,3,At risk
C007260,630,1,9199.0,1,3,3,At risk
C007486,596,2,9199.0,1,4,3,At risk
C007581,623,1,9199.0,1,3,3,At risk
C007625,622,1,9199.0,1,3,3,At risk
C008582,592,1,9199.0,1,3,3,At risk
C008602,590,1,9199.0,1,3,3,At risk
C009235,581,1,9199.0,1,3,3,At risk
C009461,576,1,9199.0,2,3,3,At risk
C009642,574,1,9199.0,2,3,3,At risk
C010136,562,1,9199.0,2,3,3,At risk
C010311,459,2,9199.0,2,4,3,At risk
C010472,551,1,9199.0,2,3,3,At risk
C010660,545,1,9199.0,2,3,3,At risk
C010968,536,1,9199.0,2,3,3,At risk
C011601,512,1,9199.0,2,3,3,At risk
C011848,484,1,9199.0,2,3,3,At risk
C012020,458,2,9199.0,2,4,3,At risk
C012064,482,1,9199.0,2,3,3,At risk
C012265,497,1,9199.0,2,3,3,At risk
C012914,472,1,9199.0,2,3,3,At risk
C013996,447,1,9199.0,2,3,3,At risk
C014051,446,1,9199.0,2,3,3,At risk
C014175,443,1,9199.0,2,3,3,At risk
C015402,407,1,9199.0,2,3,3,At risk
C016039,386,1,9199.0,2,3,3,At risk
C016128,391,1,9199.0,2,3,3,At risk
C016424,354,1,9199.0,3,3,3,Loyal
C016471,381,1,9199.0,2,3,3,At risk
C016502,380,1,9199.0,2,3,3,At risk
C016828,365,1,9199.0,3,3,3,Loyal
C017158,362,1,9199.0,3,3,3,Loyal
C017628,351,1,9199.0,3,3,3,Loyal
C018481,331,1,9199.0,3,3,3,Loyal
C018691,327,1,9199.0,3,3,3,Loyal
C019320,313,2,9199.0,3,4,3,Loyal
C019362,313,1,9199.0,3,3,3,Loyal
C019434,312,1,9199.0,3,3,3,Loyal
C019946,299,1,9199.0,3,3,3,Loyal
C020169,290,1,9199.0,3,3,3,Loyal
C020245,178,2,9199.0,4,4,3,Champions
C020397,265,1,9199.0,3,3,3,Loyal
C021502,258,1,9199.0,3,3,3,Loyal
C021562,220,1,9199.0,3,3,3,Loyal
C023276,229,1,9199.0,3,3,3,Loyal
C023302,225,1,9199.0,3,3,3,Loyal
C023683,225,1,9199.0,3,3,3,Loyal
C023750,223,1,9199.0,3,3,3,Loyal
C025544,196,1,9199.0,4,3,3,Loyal
C027598,153,1,9199.0,4,3,3,Loyal
C027655,153,1,9199.0,4,3,3,Loyal
C027698,152,1,9199.0,4,3,3,Loyal
C028186,143,1,9199.0,4,3,3,Loyal
C029267,122,1,9199.0,4,3,3,Loyal
C029416,118,1,9199.0,4,3,3,Loyal
C030077,93,1,9199.0,4,3,3,Loyal
C030112,106,1,9199.0,4,3,3,Loyal
C030135,104,1,9199.0,4,3,3,Loyal
C030221,105,1,9199.0,4,3,3,Loyal
C031489,0,1,9199.0,5,3,3,Loyal
C031577,60,1,9199.0,5,3,3,Loyal
C031928,62,1,9199.0,5,3,3,Loyal
C032014,71,1,9199.0,5,3,3,Loyal
C032505,30,1,9199.0,5,3,3,Loyal
C032952,54,1,9199.0,5,3,3,Loyal
C033813,37,1,9199.0,5,3,3,Loyal
C033869,37,1,9199.0,5,3,3,Loyal
C034151,22,1,9199.0,5,3,3,Loyal
C034220,30,1,9199.0,5,3,3,Loyal
C034433,25,1,9199.0,5,3,3,Loyal
C034645,0,1,9199.0,5,3,3,Loyal
C035143,14,1,9199.0,5,3,3,Loyal
C035372,10,1,9199.0,5,3,3,Loyal
C035502,1,1,9199.0,5,3,3,Loyal
C035808,3,1,9199.0,5,3,3,Loyal
C033683,25,2,9212.0,5,4,3,Champions
C032098,40,2,9213.0,5,4,3,Champions
C008941,403,2,9218.0,2,4,3,At risk
C025659,171,2,9220.0,4,4,3,Champions
C013137,459,1,9221.0,2,3,3,At risk
C026854,38,3,9221.0,5,4,3,Champions
C022894,212,3,9225.0,3,4,3,Loyal
C025918,17,3,9227.0,5,4,3,Champions
C027859,107,2,9231.0,4,4,3,Champions
C023363,213,2,9237.0,3,4,3,Loyal
C026342,125,2,9242.0,4,4,3,Champions
C006634,617,2,9244.0,1,4,3,At risk
C007961,527,5,9244.0,2,5,3,At risk
C017451,314,3,9244.0,3,4,3,Loyal
C017755,282,3,9245.0,3,4,3,Loyal
C022832,234,1,9245.0,3,3,3,Loyal
C008214,563,3,9246.0,2,4,3,At risk
C011682,427,2,9246.0,2,4,3,At risk
C013886,327,3,9246.0,3,4,3,Loyal
C018507,303,3,9246.0,3,4,3,Loyal
C026584,168,1,9246.0,4,3,3,Loyal
C003598,694,2,9247.0,1,4,3,At risk
C005934,576,2,9247.0,2,4,3,At risk
C010812,374,3,9247.0,2,4,3,At risk
C011713,488,2,9247.0,2,4,3,At risk
C012887,457,2,9247.0,2,4,3,At risk
C020479,8,2,9247.0,5,4,3,Champions
C026526,176,1,9247.0,4,3,3,Loyal
C033716,40,1,9247.0,5,3,3,Loyal
C017789,328,2,9253.0,3,4,3,Loyal
C018488,225,5,9253.0,3,5,3,Loyal
C032029,71,1,9262.0,5,3,3,Loyal
C008128,607,1,9263.0,1,3,3,At risk
C009847,567,1,9263.0,2,3,3,At risk
C026996,66,3,9263.0,5,4,3,Champions
C031485,81,1,9263.0,5,3,3,Loyal
C020222,293,1,9264.0,3,3,3,Loyal
C023279,231,1,9264.0,3,3,3,Loyal
C005823,683,2,9267.0,1,4,3,At risk
C028377,91,4,9268.0,4,5,3,Champions
C025897,124,3,9277.0,4,4,3,Champions
C000657,800,3,9294.0,1,4,3,At risk
C011404,446,3,9294.0,2,4,3,At risk
C030532,11,5,9294.0,5,5,3,Champions
C024890,49,3,9295.0,5,4,3,Champions
C033046,33,2,9295.0,5,4,3,Champions
C004865,698,3,9296.0,1,4,3,At risk
C012197,488,2,9296.0,2,4,3,At risk
C013501,414,3,9296.0,2,4,3,At risk
C017637,345,1,9296.0,3,3,3,Loyal
C018873,322,1,9296.0,3,3,3,Loyal
C021433,232,2,9296.0,3,4,3,Loyal
C021462,208,4,9296.0,4,5,3,Champions
C021789,251,2,9296.0,3,4,3,Loyal
C023896,217,2,9296.0,3,4,3,Loyal
C031275,85,1,9296.0,5,3,3,Loyal
C003712,753,2,9297.0,1,4,3,At risk
C003772,739,2,9297.0,1,4,3,At risk
C004101,739,1,9297.0,1,3,3,At risk
C005022,679,2,9297.0,1,4,3,At risk
C005132,705,1,9297.0,1,3,3,At risk
C005192,703,1,9297.0,1,3,3,At risk
C005350,698,1,9297.0,1,3,3,At risk
C008491,587,1,9297.0,1,3,3,At risk
C012769,289,4,9297.0,3,5,3,Loyal
C017402,311,2,9297.0,3,4,3,Loyal
C022526,241,1,9297.0,3,3,3,Loyal
C026984,141,2,9297.0,4,4,3,Champions
C031357,83,1,9297.0,5,3,3,Loyal
C033150,50,1,9297.0,5,3,3,Loyal
C000023,574,2,9298.0,2,4,3,At risk
C000238,883,2,9298.0,1,4,3,At risk
C000540,855,2,9298.0,1,4,3,At risk
C002934,781,1,9298.0,1,3,3,At risk
C007823,592,2,9298.0,1,4,3,At risk
C010237,509,1,9298.0,2,3,3,At risk
C011855,463,2,9298.0,2,4,3,At risk
C012562,489,1,9298.0,2,3,3,At risk
C013612,459,1,9298.0,2,3,3,At risk
C015137,243,1,9298.0,3,3,3,Loyal
C015148,417,1,9298.0,2,3,3,At risk
C022458,225,2,9298.0,3,4,3,Loyal
C028589,136,1,9298.0,4,3,3,Loyal
C033775,23,2,9298.0,5,4,3,Champions
C034511,25,1,9298.0,5,3,3,Loyal
C035198,13,1,9298.0,5,3,3,Loyal
C005810,468,3,9300.0,2,4,3,At risk
C012698,381,3,9300.0,2,4,3,At risk
C033197,43,1,9304.0,5,3,3,Loyal
C006349,457,3,9305.0,2,4,3,At risk
C034427,26,1,9305.0,5,3,3,Loyal
C027835,145,2,9307.0,4,4,3,Champions
C013603,390,2,9318.0,2,4,3,At risk
C004546,567,3,9321.0,2,4,3,At risk
C018338,320,4,9324.0,3,5,3,Loyal
C034326,23,2,9329.0,5,4,3,Champions
C026166,23,3,9331.0,5,4,3,Champions
C022112,167,2,9338.0,4,4,3,Champions
C006883,640,3,9343.0,1,4,3,At risk
C013488,277,6,9344.0,3,5,3,Loyal
C019796,172,3,9344.0,4,4,3,Champions
C006299,642,2,9345.0,1,4,3,At risk
C030686,37,3,9345.0,5,4,3,Champions
C021938,235,2,9346.0,3,4,3,Loyal
C023937,210,1,9346.0,4,3,3,Loyal
C028738,111,1,9346.0,4,3,3,Loyal
C032071,68,1,9346.0,5,3,3,Loyal
C035287,12,1,9346.0,5,3,3,Loyal
C007844,596,2,9347.0,1,4,3,At risk
C012664,457,2,9347.0,2,4,3,At risk
C017484,355,1,9347.0,3,3,3,Loyal
C021483,260,2,9347.0,3,4,3,Loyal
C027078,160,2,9347.0,4,4,3,Champions
C029249,79,2,9347.0,5,4,3,Champions
C031127,82,2,9347.0,5,4,3,Champions
C032736,41,2,9347.0,5,4,3,Champions
C011151,501,2,9348.0,2,4,3,At risk
C018784,324,1,9348.0,3,3,3,Loyal
C022121,249,1,9348.0,3,3,3,Loyal
C034928,18,1,9348.0,5,3,3,Loyal
C020383,226,2,9349.0,3,4,3,Loyal
C025913,177,2,9350.0,4,4,3,Champions
C025806,155,2,9363.0,4,4,3,Champions
C029585,32,2,9367.0,5,4,3,Champions
C024707,110,5,9369.0,4,5,3,Champions
C008167,565,2,9372.0,2,4,3,At risk
C024300,212,2,9374.0,3,4,3,Loyal
C006637,636,2,9375.0,1,4,3,At risk
C028724,110,2,9382.0,4,4,3,Champions
C020110,231,3,9391.0,3,4,3,Loyal
C009392,578,1,9394.0,2,3,3,At risk
C008970,573,2,9395.0,2,4,3,At risk
C014180,65,4,9395.0,5,5,3,Champions
C033305,39,2,9395.0,5,4,3,Champions
C009056,587,1,9396.0,1,3,3,At risk
C020973,203,2,9396.0,4,4,3,Champions
C021311,245,3,9396.0,3,4,3,Loyal
C025212,196,1,9396.0,4,3,3,Loyal
C032534,26,3,9396.0,5,4,3,Champions
C000372,892,2,9397.0,1,4,3,At risk
C004851,707,2,9397.0,1,4,3,At risk
C006625,500,4,9397.0,2,5,3,At risk
C008446,478,3,9397.0,2,4,3,At risk
C015831,399,1,9397.0,2,3,3,At risk
C018284,253,3,9397.0,3,4,3,Loyal
C019395,310,1,9397.0,3,3,3,Loyal
C024588,198,2,9397.0,4,4,3,Champions
C026572,153,1,9397.0,4,3,3,Loyal
C029303,45,3,9397.0,5,4,3,Champions
C032912,40,1,9397.0,5,3,3,Loyal
C033053,52,1,9397.0,5,3,3,Loyal
C003981,743,1,9398.0,1,3,3,At risk
C005343,697,1,9398.0,1,3,3,At risk
C006856,648,1,9398.0,1,3,3,At risk
C015458,409,1,9398.0,2,3,3,At risk
C015469,360,2,9398.0,3,4,3,Loyal
C022014,8,2,9398.0,5,4,3,Champions
C023377,173,1,9398.0,4,3,3,Loyal
C023856,221,1,9398.0,3,3,3,Loyal
C023987,136,2,9398.0,4,4,3,Champions
C025547,162,2,9398.0,4,4,3,Champions
C026835,168,1,9398.0,4,3,3,Loyal
C028652,107,2,9398.0,4,4,3,Champions
C008714,562,1,9399.0,2,3,3,At risk
C019322,314,1,9399.0,3,3,3,Loyal
C022357,233,1,9399.0,3,3,3,Loyal
C024085,216,1,9399.0,3,3,3,Loyal
C027636,153,1,9399.0,4,3,3,Loyal
C034872,19,1,9399.0,5,3,3,Loyal
C022018,226,2,9400.0,3,4,3,Loyal
C022244,231,1,9402.0,3,3,3,Loyal
C031570,71,2,9403.0,5,4,3,Champions
C028552,50,2,9423.0,5,4,3,Champions
C008760,595,1,9428.0,1,3,3,At risk
C024917,16,3,9431.0,5,4,3,Champions
C025416,198,1,9432.0,4,3,3,Loyal
C035073,16,1,9432.0,5,3,3,Loyal
C008108,591,1,9433.0,1,3,3,At risk
C009024,588,1,9433.0,1,3,3,At risk
C010420,553,1,9433.0,2,3,3,At risk
C027327,129,1,9433.0,4,3,3,Loyal
C000791,878,1,9434.0,1,3,3,At risk
C008580,596,1,9434.0,1,3,3,At risk
C010415,553,1,9434.0,2,3,3,At risk
C015123,418,1,9434.0,2,3,3,At risk
C017703,349,1,9434.0,3,3,3,Loyal
C021736,257,1,9434.0,3,3,3,Loyal
C030891,89,1,9434.0,4,3,3,Loyal
C031889,73,1,9434.0,5,3,3,Loyal
C034702,22,1,9434.0,5,3,3,Loyal
C025124,178,2,9436.0,4,4,3,Champions
C007464,578,3,9439.0,1,4,3,At risk
C010185,479,2,9439.0,2,4,3,At risk
C027985,89,3,9441.0,4,4,3,Champions
C004833,675,3,9446.0,1,4,3,At risk
